preprocessed_text,tokenized_text,lemmatized_text
great service friendly staff food really great fish bite amazing price reasonable,"['great', 'service', 'friendly', 'staff', 'food', 'really', 'great', 'fish', 'bite', 'amazing', 'price', 'reasonable']","[ 'great ' , 'service ' , 'friendly ' , 'staff ' , 'food ' , 'really ' , 'great ' , 'fish ' , 'bite ' , 'amazing ' , 'price ' , 'reasonable ' ]"
used go every thursday night partner 1st time went ordered 2 fish chip 2 carton curry didnt manage,"['used', 'go', 'every', 'thursday', 'night', 'partner', '1st', 'time', 'went', 'ordered', '2', 'fish', 'chip', '2', 'carton', 'curry', 'didnt', 'manage']","[ 'used ' , 'go ' , 'every ' , 'thursday ' , 'night ' , 'partner ' , '1st ' , 'time ' , 'went ' , 'ordered ' , ' 2 ' , 'fish ' , 'chip ' , ' 2 ' , 'carton ' , 'curry ' , 'didnt ' , 'manage ' ]"
arrived la cha cha searching something apart usual chain restaurant dominate mermaid quay despite reservation,"['arrived', 'la', 'cha', 'cha', 'searching', 'something', 'apart', 'usual', 'chain', 'restaurant', 'dominate', 'mermaid', 'quay', 'despite', 'reservation']","[ 'arrived ' , 'la ' , 'cha ' , 'cha ' , 'searching ' , 'something ' , 'apart ' , 'usual ' , 'chain ' , 'restaurant ' , 'dominate ' , 'mermaid ' , 'quay ' , 'despite ' , 'reservation ' ]"
food actually alrightmost dish flavorful super greasy oily 1 star rating basically got cheated paid double,"['food', 'actually', 'alrightmost', 'dish', 'flavorful', 'super', 'greasy', 'oily', '1', 'star', 'rating', 'basically', 'got', 'cheated', 'paid', 'double']","[ 'food ' , 'actually ' , 'alrightmost ' , 'dish ' , 'flavorful ' , 'super ' , 'greasy ' , 'oily ' , ' 1 ' , 'star ' , 'rating ' , 'basically ' , 'got ' , 'cheated ' , 'paid ' , 'double ' ]"
tapa definitely one favourite meal there need food envy awkwardly asking someone share try lot dish without,"['tapa', 'definitely', 'one', 'favourite', 'meal', 'there', 'need', 'food', 'envy', 'awkwardly', 'asking', 'someone', 'share', 'try', 'lot', 'dish', 'without']","[ 'tapa ' , 'definitely ' , 'one ' , 'favourite ' , 'meal ' , 'there ' , 'need ' , 'food ' , 'envy ' , 'awkwardly ' , 'asking ' , 'someone ' , 'share ' , 'try ' , 'lot ' , 'dish ' , 'without ' ]"
super chinese takeaway reasonably unremarkable cantonese style chinese takeaway situated beleaguered clifton street roath meet splott,"['super', 'chinese', 'takeaway', 'reasonably', 'unremarkable', 'cantonese', 'style', 'chinese', 'takeaway', 'situated', 'beleaguered', 'clifton', 'street', 'roath', 'meet', 'splott']","[ 'super ' , 'chinese ' , 'takeaway ' , 'reasonably ' , 'unremarkable ' , 'cantonese ' , 'style ' , 'chinese ' , 'takeaway ' , 'situated ' , 'beleaguered ' , 'clifton ' , 'street ' , 'roath ' , 'meet ' , 'splott ' ]"
experience food good saw yelp fry fry cold hand snow day rock hard,"['experience', 'food', 'good', 'saw', 'yelp', 'fry', 'fry', 'cold', 'hand', 'snow', 'day', 'rock', 'hard']","[ 'experience ' , 'food ' , 'good ' , 'saw ' , 'yelp ' , 'fry ' , 'fry ' , 'cold ' , 'hand ' , 'snow ' , 'day ' , 'rock ' , 'hard ' ]"
five guy cardiff officially open two day course launch meant perfect excuse set aside dried mango rice paper,"['five', 'guy', 'cardiff', 'officially', 'open', 'two', 'day', 'course', 'launch', 'meant', 'perfect', 'excuse', 'set', 'aside', 'dried', 'mango', 'rice', 'paper']","[ 'five ' , 'guy ' , 'cardiff ' , 'officially ' , 'open ' , 'two ' , 'day ' , 'course ' , 'launch ' , 'meant ' , 'perfect ' , 'excuse ' , 'set ' , 'aside ' , 'dried ' , 'mango ' , 'rice ' , 'paper ' ]"
came disappointing dinner left stomach still growling discontent must admit despite born raised america,"['came', 'disappointing', 'dinner', 'left', 'stomach', 'still', 'growling', 'discontent', 'must', 'admit', 'despite', 'born', 'raised', 'america']","[ 'came ' , 'disappointing ' , 'dinner ' , 'left ' , 'stomach ' , 'still ' , 'growling ' , 'discontent ' , 'must ' , 'admit ' , 'despite ' , 'born ' , 'raised ' , 'america ' ]"
good value reasonably consistent authentic good quality sauce bit heavy personal liking offering usual northern range,"['good', 'value', 'reasonably', 'consistent', 'authentic', 'good', 'quality', 'sauce', 'bit', 'heavy', 'personal', 'liking', 'offering', 'usual', 'northern', 'range']","[ 'good ' , 'value ' , 'reasonably ' , 'consistent ' , 'authentic ' , 'good ' , 'quality ' , 'sauce ' , 'bit ' , 'heavy ' , 'personal ' , 'liking ' , 'offering ' , 'usual ' , 'northern ' , 'range ' ]"
open 8am 10pm broadway post office lifeline living area got cashpoint outside sell everything newspaper,"['open', '8am', '10pm', 'broadway', 'post', 'office', 'lifeline', 'living', 'area', 'got', 'cashpoint', 'outside', 'sell', 'everything', 'newspaper']","[ 'open ' , '8am ' , '10pm ' , 'broadway ' , 'post ' , 'office ' , 'lifeline ' , 'living ' , 'area ' , 'got ' , 'cashpoint ' , 'outside ' , 'sell ' , 'everything ' , 'newspaper ' ]"
people travel around uk using train familiar upper crust bakery station atrium even platform,"['people', 'travel', 'around', 'uk', 'using', 'train', 'familiar', 'upper', 'crust', 'bakery', 'station', 'atrium', 'even', 'platform']","[ 'people ' , 'travel ' , 'around ' , 'uk ' , 'using ' , 'train ' , 'familiar ' , 'upper ' , 'crust ' , 'bakery ' , 'station ' , 'atrium ' , 'even ' , 'platform ' ]"
ive mixed experience branch upper crust good others well good sometimes thing open,"['ive', 'mixed', 'experience', 'branch', 'upper', 'crust', 'good', 'others', 'well', 'good', 'sometimes', 'thing', 'open']","[ 'ive ' , 'mixed ' , 'experience ' , 'branch ' , 'upper ' , 'crust ' , 'good ' , 'others ' , 'well ' , 'good ' , 'sometimes ' , 'thing ' , 'open ' ]"
queued 20 min yesterday left empty handed staff looked busy busy couldnt actually tell noone served,"['queued', '20', 'min', 'yesterday', 'left', 'empty', 'handed', 'staff', 'looked', 'busy', 'busy', 'couldnt', 'actually', 'tell', 'noone', 'served']","[ 'queued ' , '20 ' , 'min ' , 'yesterday ' , 'left ' , 'empty ' , 'handed ' , 'staff ' , 'looked ' , 'busy ' , 'busy ' , 'couldnt ' , 'actually ' , 'tell ' , 'noone ' , 'served ' ]"
r pizza kebab fast food outlet splott road area seen couple takeaway disappear recent time competition fierce,"['r', 'pizza', 'kebab', 'fast', 'food', 'outlet', 'splott', 'road', 'area', 'seen', 'couple', 'takeaway', 'disappear', 'recent', 'time', 'competition', 'fierce']","[ ' r ' , 'pizza ' , 'kebab ' , 'fast ' , 'food ' , 'outlet ' , 'splott ' , 'road ' , 'area ' , 'seen ' , 'couple ' , 'takeaway ' , 'disappear ' , 'recent ' , 'time ' , 'competition ' , 'fierce ' ]"
grange fish bar perfect place grab bag lunchtime chip sunny day youll want cross road enjoy leisure,"['grange', 'fish', 'bar', 'perfect', 'place', 'grab', 'bag', 'lunchtime', 'chip', 'sunny', 'day', 'youll', 'want', 'cross', 'road', 'enjoy', 'leisure']","[ 'grange ' , 'fish ' , 'bar ' , 'perfect ' , 'place ' , 'grab ' , 'bag ' , 'lunchtime ' , 'chip ' , 'sunny ' , 'day ' , 'youll ' , 'want ' , 'cross ' , 'road ' , 'enjoy ' , 'leisure ' ]"
live near establishment quite time great delivery even better order shoptraditionally,"['live', 'near', 'establishment', 'quite', 'time', 'great', 'delivery', 'even', 'better', 'order', 'shoptraditionally']","[ 'live ' , 'near ' , 'establishment ' , 'quite ' , 'time ' , 'great ' , 'delivery ' , 'even ' , 'better ' , 'order ' , 'shoptraditionally ' ]"
good coffee friendly staff ive going regularly year complaint,"['good', 'coffee', 'friendly', 'staff', 'ive', 'going', 'regularly', 'year', 'complaint']","[ 'good ' , 'coffee ' , 'friendly ' , 'staff ' , 'ive ' , 'going ' , 'regularly ' , 'year ' , 'complaint ' ]"
im huge fan compass coffee cardiff day half wanted grab breakfast getting road north honestly cardiff,"['im', 'huge', 'fan', 'compass', 'coffee', 'cardiff', 'day', 'half', 'wanted', 'grab', 'breakfast', 'getting', 'road', 'north', 'honestly', 'cardiff']","[ 'im ' , 'huge ' , 'fan ' , 'compass ' , 'coffee ' , 'cardiff ' , 'day ' , 'half ' , 'wanted ' , 'grab ' , 'breakfast ' , 'getting ' , 'road ' , 'north ' , 'honestly ' , 'cardiff ' ]"
great brunch food incredible coffee large mocha cant go wrong starting day,"['great', 'brunch', 'food', 'incredible', 'coffee', 'large', 'mocha', 'cant', 'go', 'wrong', 'starting', 'day']","[ 'great ' , 'brunch ' , 'food ' , 'incredible ' , 'coffee ' , 'large ' , 'mocha ' , 'cant ' , 'go ' , 'wrong ' , 'starting ' , 'day ' ]"
amazing sandwich order veggie patty italian bread lot veggie chilli sauce devine great veggie lover also,"['amazing', 'sandwich', 'order', 'veggie', 'patty', 'italian', 'bread', 'lot', 'veggie', 'chilli', 'sauce', 'devine', 'great', 'veggie', 'lover', 'also']","[ 'amazing ' , 'sandwich ' , 'order ' , 'veggie ' , 'patty ' , 'italian ' , 'bread ' , 'lot ' , 'veggie ' , 'chilli ' , 'sauce ' , 'devine ' , 'great ' , 'veggie ' , 'lover ' , 'also ' ]"
found hair footlong sub later refused refund isabella rude mannered disgusting service,"['found', 'hair', 'footlong', 'sub', 'later', 'refused', 'refund', 'isabella', 'rude', 'mannered', 'disgusting', 'service']","[ 'found ' , 'hair ' , 'footlong ' , 'sub ' , 'later ' , 'refused ' , 'refund ' , 'isabella ' , 'rude ' , 'mannered ' , 'disgusting ' , 'service ' ]"
ah eyt another new subway popping hey remember well day subway new exciting flocked door wed,"['ah', 'eyt', 'another', 'new', 'subway', 'popping', 'hey', 'remember', 'well', 'day', 'subway', 'new', 'exciting', 'flocked', 'door', 'wed']","[ 'ah ' , 'eyt ' , 'another ' , 'new ' , 'subway ' , 'popping ' , 'hey ' , 'remember ' , 'well ' , 'day ' , 'subway ' , 'new ' , 'exciting ' , 'flocked ' , 'door ' , 'wed ' ]"
mediocre best appetizer served entree completed rice served entree maybe customary wale sure food,"['mediocre', 'best', 'appetizer', 'served', 'entree', 'completed', 'rice', 'served', 'entree', 'maybe', 'customary', 'wale', 'sure', 'food']","[ 'mediocre ' , 'best ' , 'appetizer ' , 'served ' , 'entree ' , 'completed ' , 'rice ' , 'served ' , 'entree ' , 'maybe ' , 'customary ' , 'wale ' , 'sure ' , 'food ' ]"
partner came dinner tonight im really happy add list authentic chinese restaurant serve delicious food,"['partner', 'came', 'dinner', 'tonight', 'im', 'really', 'happy', 'add', 'list', 'authentic', 'chinese', 'restaurant', 'serve', 'delicious', 'food']","[ 'partner ' , 'came ' , 'dinner ' , 'tonight ' , 'im ' , 'really ' , 'happy ' , 'add ' , 'list ' , 'authentic ' , 'chinese ' , 'restaurant ' , 'serve ' , 'delicious ' , 'food ' ]"
fine afternoon today decided go restaurant 2 nonmandarinspeaking friend entered restaurant briefly wanted,"['fine', 'afternoon', 'today', 'decided', 'go', 'restaurant', '2', 'nonmandarinspeaking', 'friend', 'entered', 'restaurant', 'briefly', 'wanted']","[ 'fine ' , 'afternoon ' , 'today ' , 'decided ' , 'go ' , 'restaurant ' , ' 2 ' , 'nonmandarinspeaking ' , 'friend ' , 'entered ' , 'restaurant ' , 'briefly ' , 'wanted ' ]"
ive many great meal mamma amalfi although busy occasion service slow food lack quality normally,"['ive', 'many', 'great', 'meal', 'mamma', 'amalfi', 'although', 'busy', 'occasion', 'service', 'slow', 'food', 'lack', 'quality', 'normally']","[ 'ive ' , 'many ' , 'great ' , 'meal ' , 'mamma ' , 'amalfi ' , 'although ' , 'busy ' , 'occasion ' , 'service ' , 'slow ' , 'food ' , 'lack ' , 'quality ' , 'normally ' ]"
dealto bright friendly mediterranean restaurant situated clam peaceful bay popular family reasonably priced,"['dealto', 'bright', 'friendly', 'mediterranean', 'restaurant', 'situated', 'clam', 'peaceful', 'bay', 'popular', 'family', 'reasonably', 'priced']","[ 'dealto ' , 'bright ' , 'friendly ' , 'mediterranean ' , 'restaurant ' , 'situated ' , 'clam ' , 'peaceful ' , 'bay ' , 'popular ' , 'family ' , 'reasonably ' , 'priced ' ]"
ive amalfi red dragon centre half dozen time recently stopped going idea fact thats,"['ive', 'amalfi', 'red', 'dragon', 'centre', 'half', 'dozen', 'time', 'recently', 'stopped', 'going', 'idea', 'fact', 'thats']","[ 'ive ' , 'amalfi ' , 'red ' , 'dragon ' , 'centre ' , 'half ' , 'dozen ' , 'time ' , 'recently ' , 'stopped ' , 'going ' , 'idea ' , 'fact ' , 'thats ' ]"
ive rewrite review several time last time went im sorry say theyve lost custom good,"['ive', 'rewrite', 'review', 'several', 'time', 'last', 'time', 'went', 'im', 'sorry', 'say', 'theyve', 'lost', 'custom', 'good']","[ 'ive ' , 'rewrite ' , 'review ' , 'several ' , 'time ' , 'last ' , 'time ' , 'went ' , 'im ' , 'sorry ' , 'say ' , 'theyve ' , 'lost ' , 'custom ' , 'good ' ]"
came quick postwork precinema meal left exceedingly disappointed given rival chain pizza express strada offer infinitely better,"['came', 'quick', 'postwork', 'precinema', 'meal', 'left', 'exceedingly', 'disappointed', 'given', 'rival', 'chain', 'pizza', 'express', 'strada', 'offer', 'infinitely', 'better']","[ 'came ' , 'quick ' , 'postwork ' , 'precinema ' , 'meal ' , 'left ' , 'exceedingly ' , 'disappointed ' , 'given ' , 'rival ' , 'chain ' , 'pizza ' , 'express ' , 'strada ' , 'offer ' , 'infinitely ' , 'better ' ]"
freshly cooked delicious fish found scallop also fishy side small selection meat,"['freshly', 'cooked', 'delicious', 'fish', 'found', 'scallop', 'also', 'fishy', 'side', 'small', 'selection', 'meat']","[ 'freshly ' , 'cooked ' , 'delicious ' , 'fish ' , 'found ' , 'scallop ' , 'also ' , 'fishy ' , 'side ' , 'small ' , 'selection ' , 'meat ' ]"
cycling coffee cake go hand hand fortunately plan2ride three owned run young couple keen interest cycling place,"['cycling', 'coffee', 'cake', 'go', 'hand', 'hand', 'fortunately', 'plan2ride', 'three', 'owned', 'run', 'young', 'couple', 'keen', 'interest', 'cycling', 'place']","[ 'cycling ' , 'coffee ' , 'cake ' , 'go ' , 'hand ' , 'hand ' , 'fortunately ' , 'plan2ride ' , 'three ' , 'owned ' , 'run ' , 'young ' , 'couple ' , 'keen ' , 'interest ' , 'cycling ' , 'place ' ]"
kind place make artery clench thought outside facade place hardly appealing,"['kind', 'place', 'make', 'artery', 'clench', 'thought', 'outside', 'facade', 'place', 'hardly', 'appealing']","[ 'kind ' , 'place ' , 'make ' , 'artery ' , 'clench ' , 'thought ' , 'outside ' , 'facade ' , 'place ' , 'hardly ' , 'appealing ' ]"
bamboo garden exclusive pontcanna area serf passable chinese takeaway food slightly expensive le,"['bamboo', 'garden', 'exclusive', 'pontcanna', 'area', 'serf', 'passable', 'chinese', 'takeaway', 'food', 'slightly', 'expensive', 'le']","[ 'bamboo ' , 'garden ' , 'exclusive ' , 'pontcanna ' , 'area ' , 'serf ' , 'passable ' , 'chinese ' , 'takeaway ' , 'food ' , 'slightly ' , 'expensive ' , 'le ' ]"
last nigth first last time use take away waited 30 min food getting home rice coldthe mix,"['last', 'nigth', 'first', 'last', 'time', 'use', 'take', 'away', 'waited', '30', 'min', 'food', 'getting', 'home', 'rice', 'coldthe', 'mix']","[ 'last ' , 'nigth ' , 'first ' , 'last ' , 'time ' , 'use ' , 'take ' , 'away ' , 'waited ' , '30 ' , 'min ' , 'food ' , 'getting ' , 'home ' , 'rice ' , 'coldthe ' , 'mix ' ]"
terrible terrible service several time ordered told wait 15hoursand called within,"['terrible', 'terrible', 'service', 'several', 'time', 'ordered', 'told', 'wait', '15hoursand', 'called', 'within']","[ 'terrible ' , 'terrible ' , 'service ' , 'several ' , 'time ' , 'ordered ' , 'told ' , 'wait ' , '15hoursand ' , 'called ' , 'within ' ]"
like many chinese restaurant cardiff one also offer eat chinese buffet certain day week unlike,"['like', 'many', 'chinese', 'restaurant', 'cardiff', 'one', 'also', 'offer', 'eat', 'chinese', 'buffet', 'certain', 'day', 'week', 'unlike']","[ 'like ' , 'many ' , 'chinese ' , 'restaurant ' , 'cardiff ' , 'one ' , 'also ' , 'offer ' , 'eat ' , 'chinese ' , 'buffet ' , 'certain ' , 'day ' , 'week ' , 'unlike ' ]"
never encountered terrible service called asked delivery said told takeaway order would ready 25,"['never', 'encountered', 'terrible', 'service', 'called', 'asked', 'delivery', 'said', 'told', 'takeaway', 'order', 'would', 'ready', '25']","[ 'never ' , 'encountered ' , 'terrible ' , 'service ' , 'called ' , 'asked ' , 'delivery ' , 'said ' , 'told ' , 'takeaway ' , 'order ' , 'would ' , 'ready ' , '25 ' ]"
great kaff cantoncardiffs main thoroughfare ably run young kurdish eddie whounlike many proprietorsknows art,"['great', 'kaff', 'cantoncardiffs', 'main', 'thoroughfare', 'ably', 'run', 'young', 'kurdish', 'eddie', 'whounlike', 'many', 'proprietorsknows', 'art']","[ 'great ' , 'kaff ' , 'cantoncardiffs ' , 'main ' , 'thoroughfare ' , 'ably ' , 'run ' , 'young ' , 'kurdish ' , 'eddie ' , 'whounlike ' , 'many ' , 'proprietorsknows ' , 'art ' ]"
cleancosyexcellent foodfriendly staffvery reasonably priced foodfreshly cooked foodlarge menu plenty chose fromhighly recommend,"['cleancosyexcellent', 'foodfriendly', 'staffvery', 'reasonably', 'priced', 'foodfreshly', 'cooked', 'foodlarge', 'menu', 'plenty', 'chose', 'fromhighly', 'recommend']","[ 'cleancosyexcellent ' , 'foodfriendly ' , 'staffvery ' , 'reasonably ' , 'priced ' , 'foodfreshly ' , 'cooked ' , 'foodlarge ' , 'menu ' , 'plenty ' , 'chose ' , 'fromhighly ' , 'recommend ' ]"
good cafe wish theyd use heinz hp sauce instead catering type,"['good', 'cafe', 'wish', 'theyd', 'use', 'heinz', 'hp', 'sauce', 'instead', 'catering', 'type']","[ 'good ' , 'cafe ' , 'wish ' , 'theyd ' , 'use ' , 'heinz ' , 'hp ' , 'sauce ' , 'instead ' , 'catering ' , 'type ' ]"
note review based delivery havent actually inside establishment actually tried place delivery,"['note', 'review', 'based', 'delivery', 'havent', 'actually', 'inside', 'establishment', 'actually', 'tried', 'place', 'delivery']","[ 'note ' , 'review ' , 'based ' , 'delivery ' , 'havent ' , 'actually ' , 'inside ' , 'establishment ' , 'actually ' , 'tried ' , 'place ' , 'delivery ' ]"
found long hair rice manager came told u normal hair fly come plate respect guy come long,"['found', 'long', 'hair', 'rice', 'manager', 'came', 'told', 'u', 'normal', 'hair', 'fly', 'come', 'plate', 'respect', 'guy', 'come', 'long']","[ 'found ' , 'long ' , 'hair ' , 'rice ' , 'manager ' , 'came ' , 'told ' , ' u ' , 'normal ' , 'hair ' , 'fly ' , 'come ' , 'plate ' , 'respect ' , 'guy ' , 'come ' , 'long ' ]"
